URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://rr2---sn-cvh7kney.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,57388,rr2---sn-cvh7kney.gvt1.com/173.194.52.7,443,,01 Nov 2023 12:33:16,,,01 Nov 2023 12:33:19,2708,1317,51,398,,,,415.70508,,,1040,0,849,260,0,1150600,,
https://rr1---sn-cvhelnls.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,57402,rr1---sn-cvhelnls.gvt1.com/172.217.141.134,443,,01 Nov 2023 12:33:19,,,01 Nov 2023 12:33:22,2086,88,26,265,,,,327.22266,,,1040,0,914,260,0,696756,,
https://rr2---sn-cvh76nlk.gvt1.com,CONNECTING,0,https,CONNECT,,/192.168.1.174,46500,rr2---sn-cvh76nlk.gvt1.com/172.217.136.103,443,,01 Nov 2023 12:33:22,,,,88743,87,,,,,,0.0,,,,0,,,,,,
https://rr2---sn-cvh76nlk.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,46500,rr2---sn-cvh76nlk.gvt1.com/172.217.136.103,443,,01 Nov 2023 12:33:22,,,01 Nov 2023 12:33:29,6284,87,2813,225,,,,24.07129,,,1040,0,914,260,0,152685,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50257,music.youtube.com/142.250.183.46,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:27,,,01 Nov 2023 12:33:28,1328,374,293,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50259,music.youtube.com/172.217.160.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:28,,,01 Nov 2023 12:33:28,106,51,23,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50261,music.youtube.com/142.250.182.206,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:28,,,01 Nov 2023 12:33:29,415,41,308,,,,,0.0,,,,0,,,0,,,
https://rr3---sn-cvh76nlz.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,46502,rr3---sn-cvh76nlz.gvt1.com/173.194.154.168,443,,01 Nov 2023 12:33:29,,,01 Nov 2023 12:33:54,24642,75,36,197,,,,3424.336,,,1040,0,928,260,0,86405450,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50264,music.youtube.com/172.217.160.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:45,,,01 Nov 2023 12:33:45,48,4,26,,,,,0.0,,,,0,,,0,,,
https://ocsp2.apple.com,RECEIVING_REQUEST_BODY,200,https,CONNECT,,/127.0.0.1,50266,ocsp2.apple.com/17.253.61.205,443,,01 Nov 2023 12:33:45,,,,65819,54,62,,,,,0.0068359375,,,517,0,0,,0,0,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50267,music.youtube.com/172.217.174.78,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:45,,,01 Nov 2023 12:33:45,36,1,33,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50269,music.youtube.com/172.217.174.78,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:33:45,,,01 Nov 2023 12:33:45,26,1,22,,,,,0.0,,,,0,,,0,,,
https://gateway.icloud.com,COMPLETE,200,https,CONNECT,,/127.0.0.1,50272,gateway.icloud.com/17.248.239.65,443,,01 Nov 2023 12:33:54,,,01 Nov 2023 12:34:24,30397,56,25,37,,,,0.3408203,,,1040,0,2069,260,0,7248,,
https://configuration.apple.com,COMPLETE,200,https,CONNECT,,/127.0.0.1,50275,configuration.apple.com/23.201.220.26,443,,01 Nov 2023 12:33:59,,,01 Nov 2023 12:34:30,30680,56,47,112,,,,0.3095703,,,1040,0,562,260,0,7883,,
https://android.googleapis.com,RECEIVING_REQUEST_BODY,200,https,CONNECT,,/192.168.1.174,41890,android.googleapis.com/142.250.192.106,443,,01 Nov 2023 12:34:02,,,,49310,42,21,,,,,0.0146484375,,,781,0,0,,0,0,,
https://android.googleapis.com,RECEIVING_REQUEST_BODY,200,https,CONNECT,,/192.168.1.174,41904,android.googleapis.com/142.250.192.106,443,,01 Nov 2023 12:34:04,,,,47330,2,24,,,,,0.015625,,,781,0,0,,0,0,,
https://mail.google.com,RECEIVING_REQUEST_BODY,200,https,CONNECT,,/127.0.0.1,50279,mail.google.com/172.217.174.229,443,,01 Nov 2023 12:34:05,,,,45763,53,25,,,,,0.0107421875,,,517,0,0,,0,0,,
https://rr2---sn-cvh76nlz.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,41914,rr2---sn-cvh76nlz.gvt1.com/173.194.154.167,443,,01 Nov 2023 12:34:09,,,01 Nov 2023 12:34:10,387,7,24,68,,,,1714.6865,,,1040,0,901,260,0,677309,,
https://rr4---sn-cvhelnll.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,41920,rr4---sn-cvhelnll.gvt1.com/172.217.141.105,443,,01 Nov 2023 12:34:10,,,01 Nov 2023 12:34:10,797,290,23,287,,,,201.30371,,,1040,0,851,260,0,162139,,
https://rr2---sn-cvh7knzk.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,41934,rr2---sn-cvh7knzk.gvt1.com/172.217.136.199,443,,01 Nov 2023 12:34:11,,,01 Nov 2023 12:34:11,886,124,23,60,,,,3791.4873,,,1040,0,928,260,0,3437652,,
https://chat.google.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50284,chat.google.com/142.250.183.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://chat.google.com - connection dropped,01 Nov 2023 12:34:14,,,01 Nov 2023 12:34:14,136,51,32,,,,,0.0,,,,0,,,0,,,
https://chat.google.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50286,chat.google.com/142.250.183.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://chat.google.com - connection dropped,01 Nov 2023 12:34:14,,,01 Nov 2023 12:34:14,30,3,23,,,,,0.0,,,,0,,,0,,,
https://chat.google.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50288,chat.google.com/142.250.183.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://chat.google.com - connection dropped,01 Nov 2023 12:34:14,,,01 Nov 2023 12:34:14,28,1,24,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50290,music.youtube.com/172.217.160.174,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:15,,,01 Nov 2023 12:34:15,27,3,22,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50292,music.youtube.com/172.217.174.78,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:15,,,01 Nov 2023 12:34:16,26,2,22,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50294,music.youtube.com/172.217.174.78,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:16,,,01 Nov 2023 12:34:16,25,2,22,,,,,0.0,,,,0,,,0,,,
https://rr5---sn-cvh7knll.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,49100,rr5---sn-cvh7knll.gvt1.com/74.125.169.170,443,,01 Nov 2023 12:34:17,,,01 Nov 2023 12:34:18,964,359,25,104,,,,370.01758,,,1040,0,850,260,0,363108,,
https://rr1---sn-cvh76nlk.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,49108,rr1---sn-cvh76nlk.gvt1.com/172.217.136.102,443,,01 Nov 2023 12:34:19,,,01 Nov 2023 12:34:20,1595,1,22,48,,,,4727.2627,,,1040,0,929,260,0,7718715,,
https://rr2---sn-cvh7knll.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,57990,rr2---sn-cvh7knll.gvt1.com/74.125.169.167,443,,01 Nov 2023 12:34:27,,,01 Nov 2023 12:34:38,10540,329,35,210,,,,6413.9756,,,1040,0,928,260,0,69223557,,
https://rr2---sn-cvh76nl7.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,52228,rr2---sn-cvh76nl7.gvt1.com/173.194.14.231,443,,01 Nov 2023 12:34:38,,,01 Nov 2023 12:34:38,175,2,24,45,,,,144.54785,,,1040,0,915,260,0,23688,,
https://rr5---sn-cvh76nl6.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,52236,rr5---sn-cvh76nl6.gvt1.com/173.194.154.202,443,,01 Nov 2023 12:34:39,,,01 Nov 2023 12:34:39,331,100,22,38,,,,213.13477,,,1040,0,915,260,0,70026,,
https://rr3---sn-cvhelnls.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,52246,rr3---sn-cvhelnls.gvt1.com/172.217.141.136,443,,01 Nov 2023 12:34:39,,,01 Nov 2023 12:34:40,562,1,35,57,,,,4716.088,,,1040,0,910,260,0,2711842,,
https://rr2---sn-cvh76ner.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,52252,rr2---sn-cvh76ner.gvt1.com/74.125.169.71,443,,01 Nov 2023 12:34:40,,,01 Nov 2023 12:34:40,340,2,24,44,,,,1543.8125,,,1040,0,850,260,0,535344,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50303,music.youtube.com/142.250.183.206,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:46,,,01 Nov 2023 12:34:46,28,1,23,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50305,music.youtube.com/142.250.183.14,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:46,,,01 Nov 2023 12:34:46,25,1,23,,,,,0.0,,,,0,,,0,,,
https://music.youtube.com,BLOCKED,200,https,CONNECT,,/127.0.0.1,50307,music.youtube.com/142.250.183.14,443,com.xk72.proxy.ProxyAbortException: Blocked CONNECT https://music.youtube.com - connection dropped,01 Nov 2023 12:34:46,,,01 Nov 2023 12:34:46,24,2,22,,,,,0.0,,,,0,,,0,,,
https://rr4---sn-cvh76nl7.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,48216,rr4---sn-cvh76nl7.gvt1.com/173.194.14.233,443,,01 Nov 2023 12:34:48,,,01 Nov 2023 12:34:48,371,1,22,43,,,,454.0752,,,1040,0,850,260,0,170355,,
https://rr2---sn-cvh76nlk.gvt1.com,COMPLETE,200,https,CONNECT,,/192.168.1.174,48232,rr2---sn-cvh76nlk.gvt1.com/172.217.136.103,443,,01 Nov 2023 12:34:48,,,01 Nov 2023 12:34:49,690,2,23,50,,,,5182.7188,,,1040,0,928,260,0,3659674,,
